timestamp,value,rolling_mean,rolling_std,diff_1,diff_2,lag_1,lag_2,lag_3,lag_24,percentile_25,percentile_75,iqr
2014-08-29 23:00:00,20853,20799.6,746.7879886552215,-616.0,-2425.0,21469.0,19660.0,19328.0,14738.0,16610.75,20526.25,3915.5
2014-08-29 23:30:00,21452,20721.0,901.3953072873809,599.0,1215.0,20853.0,21469.0,19660.0,16134.0,16709.0,20811.0,4102.0
2014-08-30 00:00:00,20564,19915.0,1597.9591671878577,-888.0,-1487.0,21452.0,20853.0,21469.0,16343.0,16838.0,20811.0,3973.0
2014-08-30 00:30:00,19267,18714.0,2636.120919077824,-1297.0,-409.0,20564.0,21452.0,20853.0,15908.0,17265.5,20811.0,3545.5
2014-08-30 01:00:00,17439,17203.6,2831.4283144730525,-1828.0,-531.0,19267.0,20564.0,21452.0,16700.0,17427.75,20811.0,3383.25
2014-08-30 01:30:00,14848,15637.0,2669.6736691962383,-2591.0,-763.0,17439.0,19267.0,20564.0,16712.0,17427.75,20811.0,3383.25
2014-08-30 02:00:00,13900,13938.8,2476.975716473559,-948.0,1643.0,14848.0,17439.0,19267.0,17394.0,17299.25,20811.0,3511.75
2014-08-30 02:30:00,12731,12361.0,2185.4367984454957,-1169.0,-221.0,13900.0,14848.0,17439.0,17680.0,16656.0,20811.0,4155.0
2014-08-30 03:00:00,10776,11112.4,2192.709123436052,-1955.0,-786.0,12731.0,13900.0,14848.0,17495.0,15724.5,20811.0,5086.5
2014-08-30 03:30:00,9550,9441.8,2668.348496729709,-1226.0,729.0,10776.0,12731.0,13900.0,15984.0,14921.5,20811.0,5889.5
2014-08-30 04:00:00,8605,7616.6,2961.121290997668,-945.0,281.0,9550.0,10776.0,12731.0,14946.0,14779.0,20811.0,6032.0
2014-08-30 04:30:00,5547,6109.0,2867.8824069336765,-3058.0,-2113.0,8605.0,9550.0,10776.0,14572.0,14611.0,20811.0,6200.0
2014-08-30 05:00:00,3605,4903.0,2263.253079087643,-1942.0,1116.0,5547.0,8605.0,9550.0,16880.0,13607.75,20811.0,7203.25
2014-08-30 05:30:00,3238,4045.0,928.6250588906684,-367.0,1575.0,3605.0,5547.0,8605.0,19398.0,12242.25,20811.0,8568.75
2014-08-30 06:00:00,3520,3958.8,758.825210440255,282.0,649.0,3238.0,3605.0,5547.0,20797.0,10469.5,20636.25,10166.75
2014-08-30 06:30:00,4315,4421.4,1112.0430747051562,795.0,513.0,3520.0,3238.0,3605.0,21449.0,9313.75,20468.0,11154.25
2014-08-30 07:00:00,5116,5050.4,1163.5928411603852,801.0,6.0,4315.0,3520.0,3238.0,22077.0,7840.5,20420.25,12579.75
2014-08-30 07:30:00,5918,5998.2,1489.728062432771,802.0,1.0,5116.0,4315.0,3520.0,21483.0,5825.25,19848.75,14023.5
2014-08-30 08:00:00,6383,7021.2,1774.021053989974,465.0,-337.0,5918.0,5116.0,4315.0,20415.0,5825.25,19411.0,13585.75
2014-08-30 08:30:00,8259,8329.2,2339.1166495067528,1876.0,1411.0,6383.0,5918.0,5116.0,20436.0,5825.25,19318.25,13493.0
2014-08-30 09:00:00,9430,9512.2,2310.365274150323,1171.0,-705.0,8259.0,6383.0,5918.0,19315.0,5825.25,19282.25,13457.0
2014-08-30 09:30:00,11656,10914.2,2048.892798562115,2226.0,1055.0,9430.0,8259.0,6383.0,19328.0,5825.25,17896.0,12070.75
2014-08-30 10:00:00,11833,12018.0,1721.281354107949,177.0,-2049.0,11656.0,9430.0,8259.0,19660.0,5825.25,15495.75,9670.5
2014-08-30 10:30:00,13393,13172.8,1469.3769768169418,1560.0,1383.0,11833.0,11656.0,9430.0,21469.0,5825.25,14137.0,8311.75
2014-08-30 11:00:00,13778,13915.0,1448.7755174628317,385.0,-1175.0,13393.0,11833.0,11656.0,20853.0,5825.25,13808.5,7983.25
2014-08-30 11:30:00,15204,14703.4,1050.333899290933,1426.0,1041.0,13778.0,13393.0,11833.0,21452.0,5825.25,13808.5,7983.25
2014-08-30 12:00:00,15367,15233.8,878.767147769929,163.0,-1263.0,15204.0,13778.0,13393.0,20564.0,5825.25,13808.5,7983.25
2014-08-30 12:30:00,15775,15778.0,521.9042057693123,408.0,245.0,15367.0,15204.0,13778.0,19267.0,5825.25,13808.5,7983.25
2014-08-30 13:00:00,16045,15959.8,420.42502304179834,270.0,-138.0,15775.0,15367.0,15204.0,17439.0,5825.25,13808.5,7983.25
2014-08-30 13:30:00,16499,16216.6,354.83911847441055,454.0,184.0,16045.0,15775.0,15367.0,14848.0,5825.25,13808.5,7983.25
2014-08-30 14:00:00,16113,16363.0,267.3013280919059,-386.0,-840.0,16499.0,16045.0,15775.0,13900.0,5825.25,14134.5,8309.25
2014-08-30 14:30:00,16651,16527.6,275.78759943060686,538.0,924.0,16113.0,16499.0,16045.0,12731.0,5825.25,15244.75,9419.5
2014-08-30 15:00:00,16507,16346.6,502.7974741381434,-144.0,-682.0,16651.0,16113.0,16499.0,10776.0,5825.25,15469.0,9643.75
2014-08-30 15:30:00,16868,16331.4,512.6766037178768,361.0,505.0,16507.0,16651.0,16113.0,9550.0,5825.25,15842.5,10017.25
2014-08-30 16:00:00,15594,16395.8,578.8175014628505,-1274.0,-1635.0,16868.0,16507.0,16651.0,8605.0,5825.25,15842.5,10017.25
2014-08-30 16:30:00,16037,16772.4,1071.8499428556668,443.0,1717.0,15594.0,16868.0,16507.0,5547.0,6266.75,16039.0,9772.25
2014-08-30 17:00:00,16973,17135.0,1375.833383807682,936.0,493.0,16037.0,15594.0,16868.0,3605.0,7790.0,16062.0,8272.0
2014-08-30 17:30:00,18390,17855.4,1308.6089178970528,1417.0,481.0,16973.0,16037.0,15594.0,3238.0,9137.25,16209.5,7072.25
2014-08-30 18:00:00,18681,18596.8,1044.2330678539608,291.0,-1126.0,18390.0,16973.0,16037.0,3520.0,11099.5,16501.0,5401.5
2014-08-30 18:30:00,19196,19115.0,573.9738670006635,515.0,224.0,18681.0,18390.0,16973.0,4315.0,11788.75,16543.0,4754.25
2014-08-30 19:00:00,19744,18941.4,891.5047952757719,548.0,33.0,19196.0,18681.0,18390.0,5116.0,13003.0,16705.25,3702.25
2014-08-30 19:30:00,19564,18751.4,1048.3180814999312,-180.0,-728.0,19744.0,19196.0,18681.0,5918.0,13681.75,16894.25,3212.5
2014-08-30 20:00:00,17522,18385.0,1167.4596352763963,-2042.0,-1862.0,19564.0,19744.0,19196.0,6383.0,14847.5,17110.25,2262.75
2014-08-30 20:30:00,17731,17932.8,921.4318748554862,209.0,2251.0,17522.0,19564.0,19744.0,8259.0,15326.25,17574.25,2248.0
2014-08-30 21:00:00,17364,17627.4,264.50198486910404,-367.0,-576.0,17731.0,17522.0,19564.0,9430.0,15537.25,17574.25,2037.0
2014-08-30 21:30:00,17483,18034.8,890.2163781911092,119.0,486.0,17364.0,17731.0,17522.0,11656.0,15729.75,17574.25,1844.5
2014-08-30 22:00:00,18037,18372.8,1052.1379187158384,554.0,435.0,17483.0,17364.0,17731.0,11833.0,15971.5,17807.5,1836.0
2014-08-30 22:30:00,19559,18871.4,1045.2438949832217,1522.0,968.0,18037.0,17483.0,17364.0,13393.0,16043.0,18125.25,2082.25
2014-08-30 23:00:00,19421,19215.8,700.1279882990649,-138.0,-1660.0,19559.0,18037.0,17483.0,13778.0,16096.0,18462.75,2366.75
2014-08-30 23:30:00,19857,19236.2,657.3744747095799,436.0,574.0,19421.0,19559.0,18037.0,15204.0,16402.5,18809.75,2407.25
2014-08-31 00:00:00,19205,18661.6,1272.5033595239327,-652.0,-1088.0,19857.0,19421.0,19559.0,15367.0,16505.0,19198.25,2693.25
2014-08-31 00:30:00,18139,17745.6,2018.7914206276223,-1066.0,-414.0,19205.0,19857.0,19421.0,15775.0,16615.0,19198.25,2583.25
2014-08-31 01:00:00,16686,16577.8,2174.8725709796636,-1453.0,-387.0,18139.0,19205.0,19857.0,16045.0,16677.25,19198.25,2521.0
2014-08-31 01:30:00,14841,15174.2,2315.532487355704,-1845.0,-392.0,16686.0,18139.0,19205.0,16499.0,16677.25,19198.25,2521.0
2014-08-31 02:00:00,14018,13653.6,2377.4198829823254,-823.0,1022.0,14841.0,16686.0,18139.0,16113.0,16677.25,19198.25,2521.0
2014-08-31 02:30:00,12187,12234.6,2227.664988278016,-1831.0,-1008.0,14018.0,14841.0,16686.0,16651.0,16641.25,19198.25,2557.0
2014-08-31 03:00:00,10536,10999.4,2131.3196146987652,-1651.0,180.0,12187.0,14018.0,14841.0,16507.0,16523.75,19198.25,2674.5
2014-08-31 03:30:00,9591,9259.2,2559.606258782724,-945.0,706.0,10536.0,12187.0,14018.0,16868.0,15926.25,19198.25,3272.0
2014-08-31 04:00:00,8665,7541.2,2955.3854570934895,-926.0,19.0,9591.0,10536.0,12187.0,15594.0,15738.0,19198.25,3460.25
2014-08-31 04:30:00,5317,5990.6,3024.361552460237,-3348.0,-2422.0,8665.0,9591.0,10536.0,16037.0,14635.25,19198.25,4563.0
2014-08-31 05:00:00,3597,4589.8,2519.7946741748015,-1720.0,1628.0,5317.0,8665.0,9591.0,16973.0,13560.25,19198.25,5638.0
2014-08-31 05:30:00,2783,3439.6,1116.2113599133875,-814.0,906.0,3597.0,5317.0,8665.0,18390.0,11774.25,19198.25,7424.0
2014-08-31 06:00:00,2587,3009.6,390.15740413286227,-196.0,618.0,2783.0,3597.0,5317.0,18681.0,10299.75,19198.25,8898.5
2014-08-31 06:30:00,2914,3132.6,639.134805811492,327.0,523.0,2587.0,2783.0,3597.0,19196.0,9359.5,18405.5,9046.0
2014-08-31 07:00:00,3167,3476.4,836.0647702180098,253.0,-74.0,2914.0,2587.0,2783.0,19744.0,7828.0,18062.5,10234.5
2014-08-31 07:30:00,4212,4105.0,1130.0451318419516,1045.0,792.0,3167.0,2914.0,2587.0,19564.0,5040.75,17807.5,12766.75
2014-08-31 08:00:00,4502,4942.6,1513.5774839761898,290.0,-755.0,4212.0,3167.0,2914.0,17522.0,4429.5,17807.5,13378.0
2014-08-31 08:30:00,5730,6120.0,1998.947723178296,1228.0,938.0,4502.0,4212.0,3167.0,17731.0,4429.5,17621.5,13192.0
2014-08-31 09:00:00,7102,7308.0,2320.7223013535445,1372.0,144.0,5730.0,4502.0,4212.0,17364.0,4429.5,17621.5,13192.0
2014-08-31 09:30:00,9054,9019.4,2832.7955803410337,1952.0,580.0,7102.0,5730.0,4502.0,17483.0,4429.5,17023.75,12594.25
2014-08-31 10:00:00,10152,10658.0,2823.9606052492472,1098.0,-854.0,9054.0,7102.0,5730.0,18037.0,4429.5,15302.25,10872.75
2014-08-31 10:30:00,13059,12188.6,2466.049735913632,2907.0,1809.0,10152.0,9054.0,7102.0,19559.0,4429.5,14223.75,9794.25
2014-08-31 11:00:00,13923,13415.0,1997.7493586533053,864.0,-2043.0,13059.0,10152.0,9054.0,19421.0,4429.5,13946.75,9517.25
2014-08-31 11:30:00,14755,14665.4,1268.2134284100975,832.0,-32.0,13923.0,13059.0,10152.0,19857.0,4429.5,13946.75,9517.25
2014-08-31 12:00:00,15186,15384.0,1142.1022283489747,431.0,-401.0,14755.0,13923.0,13059.0,19205.0,4429.5,13946.75,9517.25
2014-08-31 12:30:00,16404,16088.6,1101.4317046461363,1218.0,787.0,15186.0,14755.0,13923.0,18139.0,4429.5,13946.75,9517.25
2014-08-31 13:00:00,16652,16636.2,941.6911383249251,248.0,-970.0,16404.0,15186.0,14755.0,16686.0,4429.5,13946.75,9517.25
2014-08-31 13:30:00,17446,17051.8,493.60024311146043,794.0,546.0,16652.0,16404.0,15186.0,14841.0,4429.5,13946.75,9517.25
2014-08-31 14:00:00,17493,17080.2,449.08818733038737,47.0,-747.0,17446.0,16652.0,16404.0,14018.0,4429.5,14131.0,9701.5
2014-08-31 14:30:00,17264,17167.8,382.4567949451192,-229.0,-276.0,17493.0,17446.0,16652.0,12187.0,4429.5,14862.75,10433.25
2014-08-31 15:00:00,16546,17138.0,360.5377927481291,-718.0,-489.0,17264.0,17493.0,17446.0,10536.0,4429.5,15490.5,11061.0
2014-08-31 15:30:00,17090,16948.6,375.8414559354685,544.0,1262.0,16546.0,17264.0,17493.0,9591.0,4429.5,16439.5,12010.0
2014-08-31 16:00:00,17297,16790.6,376.15661631784764,207.0,-337.0,17090.0,16546.0,17264.0,8665.0,4429.5,16572.5,12143.0
2014-08-31 16:30:00,16546,16873.2,353.6915322702715,-751.0,-958.0,17297.0,17090.0,16546.0,5317.0,4429.5,16572.5,12143.0
2014-08-31 17:00:00,16474,16768.6,350.87077393207386,-72.0,679.0,16546.0,17297.0,17090.0,3597.0,5423.0,16572.5,11149.5
2014-08-31 17:30:00,16959,16827.2,466.57335971923226,485.0,557.0,16474.0,16546.0,17297.0,2783.0,6759.0,16728.75,9969.75
2014-08-31 18:00:00,16567,16928.6,444.7654438012154,-392.0,-877.0,16959.0,16474.0,16546.0,2587.0,8566.0,16728.75,8162.75
2014-08-31 18:30:00,17590,16946.0,423.7393066493741,1023.0,1415.0,16567.0,16959.0,16474.0,2914.0,9877.5,16991.75,7114.25
2014-08-31 19:00:00,17053,16928.2,424.9243462072894,-537.0,-1560.0,17590.0,16567.0,16959.0,3167.0,12332.25,17062.25,4730.0
2014-08-31 19:30:00,16561,16917.6,436.68558483157193,-492.0,45.0,17053.0,17590.0,16567.0,4212.0,13707.0,17062.25,3355.25
2014-08-31 20:00:00,16870,16573.8,451.3963889971779,309.0,801.0,16561.0,17053.0,17590.0,4502.0,14547.0,17062.25,2515.25
2014-08-31 20:30:00,16514,16269.0,550.566526406838,-356.0,-665.0,16870.0,16561.0,17053.0,5730.0,15078.25,17062.25,1984.0
2014-08-31 21:00:00,15871,15966.6,734.5749110878288,-643.0,-287.0,16514.0,16870.0,16561.0,7102.0,15699.75,17062.25,1362.5
2014-08-31 21:30:00,15529,15727.6,534.2506902192,-342.0,301.0,15871.0,16514.0,16870.0,9054.0,15785.5,17062.25,1276.75
2014-08-31 22:00:00,15049,15559.4,310.1593139012461,-480.0,-138.0,15529.0,15871.0,16514.0,10152.0,15785.5,17062.25,1276.75
2014-08-31 22:30:00,15675,15490.0,257.3285837206813,626.0,1106.0,15049.0,15529.0,15871.0,13059.0,15822.0,17062.25,1240.25
2014-08-31 23:00:00,15673,15307.8,463.07418412139054,-2.0,-628.0,15675.0,15049.0,15529.0,13923.0,15822.0,17062.25,1240.25
2014-08-31 23:30:00,15524,14879.6,1186.7010154203508,-149.0,-147.0,15673.0,15675.0,15049.0,14755.0,15822.0,17062.25,1240.25
2014-09-01 00:00:00,14618,13913.0,2039.05688983895,-906.0,-757.0,15524.0,15673.0,15675.0,15186.0,15822.0,17062.25,1240.25
2014-09-01 00:30:00,12908,12628.0,2599.9765383556237,-1710.0,-804.0,14618.0,15524.0,15673.0,16404.0,15674.5,17062.25,1387.75
2014-09-01 01:00:00,10842,11240.8,2517.572084370116,-2066.0,-356.0,12908.0,14618.0,15524.0,16652.0,15637.0,17062.25,1425.25
2014-09-01 01:30:00,9248,9843.4,2074.5010966494306,-1594.0,472.0,10842.0,12908.0,14618.0,17446.0,15527.75,16982.5,1454.75
2014-09-01 02:00:00,8588,8565.6,1636.3234093539363,-660.0,934.0,9248.0,10842.0,12908.0,17493.0,15405.25,16892.25,1487.0
2014-09-01 02:30:00,7631,7528.6,1467.2533182786435,-957.0,-297.0,8588.0,9248.0,10842.0,17264.0,14941.25,16642.75,1701.5
2014-09-01 03:00:00,6519,6721.8,1392.6355230280788,-1112.0,-155.0,7631.0,8588.0,9248.0,16546.0,14190.5,16642.75,2452.25
2014-09-01 03:30:00,5657,5769.6,1424.9101024274096,-862.0,250.0,6519.0,7631.0,8588.0,17090.0,12391.5,16562.5,4171.0
2014-09-01 04:00:00,5214,4831.2,1437.5316344344187,-443.0,419.0,5657.0,6519.0,7631.0,17297.0,10443.5,16549.75,6106.25
2014-09-01 04:30:00,3827,4101.8,1284.1011253011543,-1387.0,-944.0,5214.0,5657.0,6519.0,16546.0,9083.0,16525.75,7442.75
2014-09-01 05:00:00,2939,3569.2,998.2387990855149,-888.0,499.0,3827.0,5214.0,5657.0,16474.0,8348.75,16525.75,8177.0
2014-09-01 05:30:00,2872,3268.0,459.9494537443119,-67.0,821.0,2939.0,3827.0,5214.0,16959.0,7353.0,16031.75,8678.75
2014-09-01 06:00:00,2994,3212.0,385.9708538214912,122.0,189.0,2872.0,2939.0,3827.0,16567.0,6303.5,15724.0,9420.5
2014-09-01 06:30:00,3708,3576.4,751.1373376418528,714.0,592.0,2994.0,2872.0,2939.0,17590.0,5546.25,15673.5,10127.25
2014-09-01 07:00:00,3547,4009.6,860.0309878136316,-161.0,-875.0,3708.0,2994.0,2872.0,17053.0,4867.25,15565.0,10697.75
2014-09-01 07:30:00,4761,4585.8,967.8397078027388,1214.0,1375.0,3547.0,3708.0,2994.0,16561.0,4527.5,15525.25,10997.75
2014-09-01 08:00:00,5038,5226.2,1257.7427002370916,277.0,-937.0,4761.0,3547.0,3708.0,16870.0,4527.5,15167.75,10640.25
2014-09-01 08:30:00,5875,6276.8,1640.213309298425,837.0,560.0,5038.0,4761.0,3547.0,16514.0,4527.5,14725.75,10198.25
2014-09-01 09:00:00,6910,7281.0,1981.6589010219925,1035.0,198.0,5875.0,5038.0,4761.0,15871.0,4527.5,13335.5,8808.0
2014-09-01 09:30:00,8800,8574.6,2245.019999910845,1890.0,855.0,6910.0,5875.0,5038.0,15529.0,4527.5,11358.5,6831.0
2014-09-01 10:00:00,9782,9857.8,2147.7451431675245,982.0,-908.0,8800.0,6910.0,5875.0,15049.0,4527.5,10047.0,5519.5
2014-09-01 10:30:00,11506,11195.8,1924.4838788619904,1724.0,742.0,9782.0,8800.0,6910.0,15675.0,4527.5,10047.0,5519.5
2014-09-01 11:00:00,12291,12243.8,1708.262918873934,785.0,-939.0,11506.0,9782.0,8800.0,15673.0,4527.5,10047.0,5519.5
2014-09-01 11:30:00,13600,13300.0,1412.6469835028474,1309.0,524.0,12291.0,11506.0,9782.0,15524.0,4527.5,10047.0,5519.5
2014-09-01 12:00:00,14040,14013.4,1157.8731795838842,440.0,-869.0,13600.0,12291.0,11506.0,14618.0,4527.5,10047.0,5519.5
2014-09-01 12:30:00,15063,14722.0,894.4319426315756,1023.0,583.0,14040.0,13600.0,12291.0,12908.0,4527.5,10047.0,5519.5
2014-09-01 13:00:00,15073,15315.4,946.6463436784057,10.0,-1013.0,15063.0,14040.0,13600.0,10842.0,4527.5,10213.0,5685.5
2014-09-01 13:30:00,15834,15898.4,858.3057730201367,761.0,751.0,15073.0,15063.0,14040.0,9248.0,4527.5,11702.25,7174.75
2014-09-01 14:00:00,16567,16367.4,925.7360855015291,733.0,-28.0,15834.0,15073.0,15063.0,8588.0,4527.5,12618.25,8090.75
2014-09-01 14:30:00,16955,16724.2,582.1629496968136,388.0,-345.0,16567.0,15834.0,15073.0,7631.0,4527.5,13710.0,9182.5
2014-09-01 15:00:00,17408,16757.8,519.4051405210524,453.0,65.0,16955.0,16567.0,15834.0,6519.0,4527.5,14295.75,9768.25
2014-09-01 15:30:00,16857,16609.6,671.0359900927028,-551.0,-1004.0,17408.0,16955.0,16567.0,5657.0,4527.5,15065.5,10538.0
2014-09-01 16:00:00,16002,16610.8,671.812994813061,-855.0,-304.0,16857.0,17408.0,16955.0,5214.0,4527.5,15263.25,10735.75
2014-09-01 16:30:00,15826,16685.0,791.670070167929,-176.0,679.0,16002.0,16857.0,17408.0,3827.0,4968.75,15828.0,10859.25
2014-09-01 17:00:00,16961,16829.2,890.3458316854712,1135.0,1311.0,15826.0,16002.0,16857.0,2939.0,5665.75,15876.0,10210.25
2014-09-01 17:30:00,17779,17184.2,829.8799310741845,818.0,-317.0,16961.0,15826.0,16002.0,2872.0,6651.25,16143.25,9492.0
2014-09-01 18:00:00,17578,17571.8,351.81486608682815,-201.0,-1019.0,17779.0,16961.0,15826.0,2994.0,8327.5,16639.5,8312.0
2014-09-01 18:30:00,17777,17605.6,279.0578793005006,199.0,400.0,17578.0,17779.0,16961.0,3708.0,9536.5,16881.5,7345.0
2014-09-01 19:00:00,17764,17378.0,488.0753015669741,-13.0,-212.0,17777.0,17578.0,17779.0,3547.0,11075.0,16956.5,5881.5
2014-09-01 19:30:00,17130,17239.2,514.9220329328439,-634.0,-621.0,17764.0,17777.0,17578.0,4761.0,12094.75,17003.25,4908.5
2014-09-01 20:00:00,16641,16697.4,1002.2129514228469,-489.0,145.0,17130.0,17764.0,17777.0,5038.0,13272.75,17003.25,3730.5
2014-09-01 20:30:00,16884,16256.0,895.3253598551166,243.0,732.0,16641.0,17130.0,17764.0,5875.0,13930.0,17003.25,3073.25
2014-09-01 21:00:00,15068,15583.2,1262.8692331352818,-1816.0,-2059.0,16884.0,16641.0,17130.0,6910.0,14807.25,17003.25,2196.0
2014-09-01 21:30:00,15557,14930.4,1413.9477713125384,489.0,2305.0,15068.0,16884.0,16641.0,8800.0,15066.75,17003.25,1936.5
2014-09-01 22:00:00,13766,13758.6,1772.4991678417496,-1791.0,-2280.0,15557.0,15068.0,16884.0,9782.0,15066.75,17003.25,1936.5
2014-09-01 22:30:00,13377,12686.4,2319.4764064330757,-389.0,1402.0,13766.0,15557.0,15068.0,11506.0,15066.75,17003.25,1936.5
2014-09-01 23:00:00,11025,11183.6,2426.3482437605066,-2352.0,-1963.0,13377.0,13766.0,15557.0,12291.0,15066.75,17003.25,1936.5
2014-09-01 23:30:00,9707,9556.4,2936.1304126349182,-1318.0,1034.0,11025.0,13377.0,13766.0,13600.0,15066.75,17003.25,1936.5
2014-09-02 00:00:00,8043,7750.4,2771.1067824967868,-1664.0,-346.0,9707.0,11025.0,13377.0,14040.0,15066.75,17003.25,1936.5
2014-09-02 00:30:00,5630,6266.6,2557.384660155702,-2413.0,-749.0,8043.0,9707.0,11025.0,15063.0,14742.5,17003.25,2260.75
2014-09-02 01:00:00,4347,4842.8,2104.7908922265165,-1283.0,1130.0,5630.0,8043.0,9707.0,15073.0,13668.75,17003.25,3334.5
2014-09-02 01:30:00,3606,3628.0,1445.625297232895,-741.0,542.0,4347.0,5630.0,8043.0,15834.0,12789.0,17003.25,4214.25
2014-09-02 02:00:00,2588,2877.2,1072.651714210953,-1018.0,-277.0,3606.0,4347.0,5630.0,16567.0,10695.5,17003.25,6307.75
2014-09-02 02:30:00,1969,2294.0,841.5607524116698,-619.0,399.0,2588.0,3606.0,4347.0,16955.0,9291.0,17003.25,7712.25
2014-09-02 03:00:00,1876,1923.2,423.631561618933,-93.0,526.0,1969.0,2588.0,3606.0,17408.0,7439.75,16903.25,9463.5
2014-09-02 03:30:00,1431,1814.4,240.468916909641,-445.0,-352.0,1876.0,1969.0,2588.0,16857.0,5309.25,16903.25,11594.0
2014-09-02 04:00:00,1752,1910.0,374.79527745116513,321.0,766.0,1431.0,1876.0,1969.0,16002.0,4161.75,16903.25,12741.5
2014-09-02 04:30:00,2044,2458.2,1263.5231299820737,292.0,-29.0,1752.0,1431.0,1876.0,15826.0,3351.5,16903.25,13551.75
2014-09-02 05:00:00,2447,3569.6,2217.7613262025507,403.0,111.0,2044.0,1752.0,1431.0,16961.0,2552.75,16701.75,14149.0
2014-09-02 05:30:00,4617,5542.4,3926.0363345236246,2170.0,1767.0,2447.0,2044.0,1752.0,17779.0,2552.75,15828.0,13275.25
2014-09-02 06:00:00,6988,8088.4,5055.395662062437,2371.0,201.0,4617.0,2447.0,2044.0,17578.0,2552.75,15190.25,12637.5
2014-09-02 06:30:00,11616,11163.6,5428.647833484844,4628.0,2257.0,6988.0,4617.0,2447.0,17777.0,2552.75,14091.5,11538.75
2014-09-02 07:00:00,14774,13964.8,4781.002478560296,3158.0,-1470.0,11616.0,6988.0,4617.0,17764.0,2552.75,14018.0,11465.25
2014-09-02 07:30:00,17823,16330.0,3094.3531634252254,3049.0,-109.0,14774.0,11616.0,6988.0,17130.0,2552.75,14018.0,11465.25
2014-09-02 08:00:00,18623,17851.0,1793.6670538312562,800.0,-2249.0,17823.0,14774.0,11616.0,16641.0,2552.75,14018.0,11465.25
2014-09-02 08:30:00,18814,18621.6,508.4513742726026,191.0,-609.0,18623.0,17823.0,14774.0,16884.0,2552.75,14018.0,11465.25
2014-09-02 09:00:00,19221,18387.0,1001.0432058606154,407.0,216.0,18814.0,18623.0,17823.0,15068.0,2552.75,14018.0,11465.25
2014-09-02 09:30:00,18627,18138.0,1079.4361954278256,-594.0,-1001.0,19221.0,18814.0,18623.0,15557.0,2552.75,14018.0,11465.25
2014-09-02 10:00:00,16650,17658.0,1227.184786411443,-1977.0,-1383.0,18627.0,19221.0,18814.0,13766.0,2552.75,15243.0,12690.25
2014-09-02 10:30:00,17378,17259.8,861.877137415594,728.0,2705.0,16650.0,18627.0,19221.0,13377.0,2552.75,16832.0,14279.25
2014-09-02 11:00:00,16414,17045.8,490.26543830837034,-964.0,-1692.0,17378.0,16650.0,18627.0,11025.0,2552.75,16832.0,14279.25
2014-09-02 11:30:00,17230,17368.2,664.1191158216261,816.0,1780.0,16414.0,17378.0,16650.0,9707.0,2552.75,17267.0,14714.25
2014-09-02 12:00:00,17557,17432.2,680.5161276558391,327.0,-489.0,17230.0,16414.0,17378.0,8043.0,2552.75,17422.75,14870.0
2014-09-02 12:30:00,18262,17922.0,644.853859412889,705.0,378.0,17557.0,17230.0,16414.0,5630.0,2552.75,17623.5,15070.75
2014-09-02 13:00:00,17698,18122.8,519.6688368564139,-564.0,-1269.0,18262.0,17557.0,17230.0,4347.0,2552.75,17729.25,15176.5
2014-09-02 13:30:00,18863,18314.2,427.18871707911273,1165.0,1729.0,17698.0,18262.0,17557.0,3606.0,2552.75,17932.75,15380.0
2014-09-02 14:00:00,18234,18334.6,426.5076787112962,-629.0,-1794.0,18863.0,17698.0,18262.0,2588.0,4074.5,18241.0,14166.5
2014-09-02 14:30:00,18514,18385.4,337.58524849243446,280.0,909.0,18234.0,18863.0,17698.0,1969.0,6395.25,18325.0,11929.75
2014-09-02 15:00:00,18364,17769.0,1130.3658699729476,-150.0,-430.0,18514.0,18234.0,18863.0,1876.0,10459.0,18401.5,7942.5
2014-09-02 15:30:00,17952,17019.6,1792.9169807884855,-412.0,-262.0,18364.0,18514.0,18234.0,1431.0,13984.5,18401.5,4417.0
2014-09-02 16:00:00,15781,16529.2,1607.7554851406035,-2171.0,-1759.0,17952.0,18364.0,18514.0,1752.0,15529.25,18401.5,2872.25
2014-09-02 16:30:00,14487,16646.8,1787.0248179585246,-1294.0,877.0,15781.0,17952.0,18364.0,2044.0,15529.25,18401.5,2872.25
2014-09-02 17:00:00,16062,17335.4,2794.854074902605,1575.0,2869.0,14487.0,15781.0,17952.0,2447.0,15991.75,18401.5,2409.75
2014-09-02 17:30:00,18952,18787.2,3564.8465184352176,2890.0,1315.0,16062.0,14487.0,15781.0,4617.0,16326.0,18541.25,2215.25
2014-09-02 18:00:00,21395,20467.8,2960.2233361690287,2443.0,-447.0,18952.0,16062.0,14487.0,6988.0,16591.0,18624.0,2033.0
2014-09-02 18:30:00,23040,21716.6,1674.9691937464686,1645.0,-798.0,21395.0,18952.0,16062.0,11616.0,17085.0,18673.75,1588.75
2014-09-02 19:00:00,22890,22267.0,718.4239695330996,-150.0,-1795.0,23040.0,21395.0,18952.0,14774.0,17341.0,18826.25,1485.25
2014-09-02 19:30:00,22306,22096.6,1016.2606949005237,-584.0,-434.0,22890.0,23040.0,21395.0,17823.0,17341.0,18885.25,1544.25
2014-09-02 20:00:00,21704,21467.8,1235.6003399156598,-602.0,-18.0,22306.0,22890.0,23040.0,18623.0,17341.0,19019.25,1678.25
2014-09-02 20:30:00,20543,20861.2,1099.8907673035965,-1161.0,-559.0,21704.0,22306.0,22890.0,18814.0,17341.0,19551.5,2210.5
